Name,Chromosome,Start,End,prom_length,GC
LHP1,4,363618,363928,310,0.3548387096774194
SLC1,4,363619,363929,310,0.35161290322580646
PBP4,4,362432,362595,163,0.31901840490797545
MCH1,4,361371,361509,138,0.38405797101449274
PSA1,4,356908,357608,700,0.43142857142857144
MBP1,4,352485,352768,283,0.35335689045936397
YDL057W,4,351136,351406,270,0.34444444444444444
USO1,4,345076,345600,524,0.36450381679389315
RAD59,4,345077,345601,524,0.36259541984732824
TSR1,4,340900,341600,700,0.37
RPS29B,4,340820,341520,700,0.3657142857142857
YDL063C,4,340221,340461,240,0.32916666666666666
UBC9,4,337295,337457,162,0.32098765432098764
PEX19,4,337296,337458,162,0.32098765432098764
IDP1,4,334441,334813,372,0.41397849462365593
COX9,4,334438,334442,4,0.5
CBS1,4,333943,333975,32,0.3125
BDF2,4,330509,331000,491,0.4419551934826884
YDL071C,4,334442,334814,372,0.4166666666666667
YET3,4,330510,331001,491,0.4419551934826884
YDL073W,4,326220,326432,212,0.33962264150943394
BRE1,4,326221,326433,212,0.33962264150943394
RPL31A,4,321698,322194,496,0.40524193548387094
RXT3,4,321699,322195,496,0.40524193548387094
VAM6,4,320309,320474,165,0.3696969696969697
MDH3,4,316451,316869,418,0.4090909090909091
MRK1,4,314829,315260,431,0.44547563805104406
THI3,4,312656,312773,117,0.39316239316239315
RPP1A,4,310188,310475,287,0.289198606271777
RPL13A,4,307809,308394,585,0.37435897435897436
RPS16B,4,307810,308395,585,0.37435897435897436
SUB2,4,305072,305076,4,0.25
NDE2,4,302719,303144,425,0.4258823529411765
YDL086W,4,301393,301407,14,0.35714285714285715
LUC7,4,301012,301394,382,0.418848167539267
ASM4,4,300131,300831,700,0.4342857142857143
NUR1,4,296336,296526,190,0.4
RAM1,4,296337,296527,190,0.39473684210526316
UBX3,4,294847,294903,56,0.32142857142857145
SRP14,4,292407,292757,350,0.3628571428571429
PMT5,4,289606,289860,254,0.3543307086614173
PMT1,4,286736,287025,289,0.4013840830449827
RPN6,4,286737,287026,289,0.39792387543252594
SNU23,4,285175,285295,120,0.35833333333333334
BUG1,4,283211,283366,155,0.36774193548387096
GET3,4,283212,283367,155,0.36129032258064514
DUN1,4,281872,282031,159,0.31446540880503143
POL3,4,276647,276790,143,0.3356643356643357
QRI1,4,276648,276791,143,0.3356643356643357
QRI7,4,274895,275055,160,0.35625
NSE4,4,271952,272344,392,0.3673469387755102
PHO2,4,271953,272345,392,0.3673469387755102
MSS2,4,268760,268871,111,0.3063063063063063
KIN28,4,267508,267674,166,0.2891566265060241
YDL109C,4,267509,267675,166,0.28313253012048195
TMA17,4,265021,265029,8,0.625
RRP42,4,264172,264326,154,0.37012987012987014
TRM3,4,258617,258848,231,0.3722943722943723
ATG20,4,258618,258849,231,0.3722943722943723
IWR1,4,255168,255868,700,0.3657142857142857
NUP84,4,251369,251518,149,0.3422818791946309
CYK3,4,247664,248283,619,0.3570274636510501
YDL119C,4,247665,248284,619,0.3554119547657512
YFH1,4,245600,245846,246,0.36585365853658536
YDL121C,4,245601,245847,246,0.36585365853658536
UBP1,4,242324,242336,12,0.3333333333333333
SNA4,4,241268,241385,117,0.46153846153846156
YDL124W,4,239779,240213,434,0.41935483870967744
HNT1,4,239780,240214,434,0.4216589861751152
CDC48,4,238714,238902,188,0.425531914893617
PCL2,4,234188,234888,700,0.3871428571428571
VCX1,4,232157,232590,433,0.3140877598152425
YDL129W,4,230627,230918,291,0.4639175257731959
RPP1B,4,229592,229888,296,0.3547297297297297
LYS21,4,226784,227356,572,0.38286713286713286
CDC53,4,223838,224000,162,0.38271604938271603
YDL133W,4,221818,222291,473,0.3699788583509514
PPH21,4,221255,221512,257,0.36964980544747084
RDI1,4,219333,219580,247,0.3603238866396761
RPL35B,4,217203,217566,363,0.3774104683195592
ARF2,4,215785,216055,270,0.42592592592592593
RGT2,4,212474,213174,700,0.35428571428571426
SCM3,4,212097,212797,700,0.30857142857142855
RPO21,4,211164,211258,94,0.3723404255319149
BPL1,4,202632,202800,168,0.36904761904761907
CRD1,4,202633,202801,168,0.375
CCT4,4,199748,199960,212,0.39622641509433965
YDL144C,4,199749,199961,212,0.39622641509433965
COP1,4,198431,198570,139,0.43884892086330934
LDB17,4,192406,192562,156,0.3076923076923077
RPN5,4,190617,190880,263,0.3574144486692015
NOP14,4,190618,190881,263,0.3612167300380228
ATG9,4,184705,184895,190,0.3736842105263158
RPC53,4,183043,183246,203,0.3448275862068966
SAS10,4,183044,183247,203,0.3448275862068966
MSH5,4,179307,180007,700,0.3485714285714286
CLB3,4,175942,176642,700,0.44571428571428573
YDL156W,4,174622,174823,201,0.34328358208955223
YDL157C,4,174623,174824,201,0.34328358208955223
YDL158C,4,174623,174824,201,0.34328358208955223
STE7,4,172213,172434,221,0.38461538461538464
DHH1,4,172214,172435,221,0.38461538461538464
ENT1,4,167301,167697,396,0.4116161616161616
CDC9,4,167302,167698,396,0.4090909090909091
CDC36,4,164095,164240,145,0.2827586206896552
FAP7,4,164096,164241,145,0.2827586206896552
NRP1,4,163210,163374,164,0.2926829268292683
SFA1,4,158861,159561,700,0.3442857142857143
UGX2,4,158774,159474,700,0.34714285714285714
UGA3,4,155931,156297,366,0.34972677595628415
GLT1,4,155932,156298,366,0.34972677595628415
PAR32,4,147627,148151,524,0.47900763358778625
DLD1,4,147628,148152,524,0.48091603053435117
AIR2,4,145548,145748,200,0.34
YDL176W,4,141784,141959,175,0.38285714285714284
YDL177C,4,141785,141960,175,0.38285714285714284
DLD2,4,139356,139496,140,0.32142857142857145
PCL9,4,137601,138195,594,0.3484848484848485
YDL180W,4,135544,135763,219,0.3607305936073059
INH1,4,134810,135092,282,0.4432624113475177
LYS20,4,132702,133402,700,0.40285714285714286
YDL183C,4,132673,133373,700,0.4042857142857143
RPL41A,4,130506,130815,309,0.39805825242718446
VMA1,4,126464,126681,217,0.29493087557603687
YDL187C,4,126465,126682,217,0.29493087557603687
PPH22,4,125176,125358,182,0.3791208791208791
RBS1,4,121784,121986,202,0.3613861386138614
UFD2,4,121785,121987,202,0.3613861386138614
RPL35A,4,116965,117641,676,0.34467455621301774
ARF1,4,115990,116277,287,0.33797909407665505
NUS1,4,114271,114579,308,0.3474025974025974
SNF3,4,111155,111367,212,0.37264150943396224
SEC31,4,106507,107088,581,0.42168674698795183
ASF2,4,106508,107089,581,0.42168674698795183
GGC1,4,104584,104777,193,0.3160621761658031
YDL199C,4,103403,103528,125,0.44
MGT1,4,101093,101206,113,0.3893805309734513
TRM8,4,99352,99506,154,0.2987012987012987
MRPL11,4,98147,98421,274,0.3357664233576642
ACK1,4,98148,98422,274,0.33211678832116787
RTN2,4,93931,94128,197,0.3248730964467005
HEM3,4,93932,94129,197,0.3248730964467005
YDL206W,4,89931,90023,92,0.34782608695652173
GLE1,4,88108,88209,101,0.32673267326732675
NHP2,4,87250,87474,224,0.33482142857142855
CWC2,4,87251,87475,224,0.33482142857142855
UGA4,4,83835,84535,700,0.39285714285714285
YDL211C,4,80481,81181,700,0.35285714285714287
SHR3,4,77974,78403,429,0.34265734265734266
NOP6,4,77975,78404,429,0.34498834498834496
PRR2,4,76712,77216,504,0.4246031746031746
GDH2,4,74108,74335,227,0.42290748898678415
RRI1,4,70338,70572,234,0.3418803418803419
TIM22,4,68766,68869,103,0.36893203883495146
YDL218W,4,66041,66147,106,0.3867924528301887
DTD1,4,65043,65214,171,0.30409356725146197
CDC13,4,65044,65215,171,0.30994152046783624
FMP45,4,61892,61956,64,0.3125
HBT1,4,60468,60540,72,0.20833333333333334
WHI4,4,56710,57148,438,0.2625570776255708
SHS1,4,52195,52403,208,0.39903846153846156
GCS1,4,52196,52404,208,0.39903846153846156
SSB1,4,43742,44034,292,0.2979452054794521
PTP1,4,42363,42673,310,0.3161290322580645
BRE4,4,42364,42674,310,0.3161290322580645
OST4,4,38339,38467,128,0.359375
YDL233W,4,36619,36774,155,0.41935483870967744
GYP7,4,36620,36775,155,0.4129032258064516
YPD1,4,34032,34177,145,0.2896551724137931
PHO13,4,31959,32258,299,0.33444816053511706
AIM6,4,30481,30627,146,0.3424657534246575
GUD1,4,30482,30628,146,0.3424657534246575
ADY3,4,28957,29657,700,0.4585714285714286
LRG1,4,21940,22640,700,0.36857142857142855
YDL241W,4,19852,20552,700,0.35428571428571426
AAD4,4,19288,19988,700,0.3485714285714286
COS7,4,1094,1794,700,0.4142857142857143
NTH1,4,452728,453016,288,0.3333333333333333
YRB1,4,452727,453015,288,0.3333333333333333
RCR2,4,453833,454076,243,0.3374485596707819
RAD57,4,455070,455227,157,0.3503184713375796
MAF1,4,458220,458443,223,0.37668161434977576
SOK1,4,461376,461814,438,0.4360730593607306
TRP1,4,461375,461813,438,0.4337899543378995
GAL3,4,462662,463362,700,0.4014285714285714
SNQ2,4,465082,465603,521,0.45489443378119004
RPL4B,4,471120,471820,700,0.32
PSF1,4,473017,473140,123,0.34146341463414637
RAD61,4,473873,473994,121,0.36363636363636365
DAD1,4,478791,478942,151,0.44370860927152317
KCS1,4,482343,482497,154,0.3181818181818182
YDR018C,4,483873,483984,111,0.4774774774774775
GCV1,4,485375,486075,700,0.4257142857142857
DAS2,4,486545,486697,152,0.34868421052631576
FAL1,4,486544,486696,152,0.34868421052631576
CIS1,4,488689,489389,700,0.35714285714285715
SES1,4,488783,489483,700,0.3442857142857143
FYV1,4,489483,489485,2,0.5
RPS11A,4,491028,491500,472,0.4152542372881356
YDR026C,4,494411,494564,153,0.3660130718954248
VPS54,4,497441,497553,112,0.32142857142857145
REG1,4,501393,501615,222,0.3918918918918919
RAD28,4,503281,503473,192,0.3958333333333333
MIC14,4,503280,503472,192,0.3958333333333333
PST2,4,504760,505460,700,0.3657142857142857
MRH1,4,507200,507900,700,0.35714285714285715
LYS14,4,512237,512937,700,0.36714285714285716
ARO3,4,521698,521789,91,0.27472527472527475
EHD3,4,524723,525399,676,0.371301775147929
KRS1,4,524722,525398,676,0.3698224852071006
RSM10,4,539094,539794,700,0.4042857142857143
YDR042C,4,541261,541961,700,0.34285714285714286
NRG1,4,543569,544269,700,0.37714285714285717
HEM13,4,545898,546598,700,0.4228571428571429
RPC11,4,548465,548681,216,0.33796296296296297
BAP3,4,550666,551366,700,0.43
HEM12,4,551032,551732,700,0.4228571428571429
VMS1,4,553023,553216,193,0.26424870466321243
TPI1,4,556502,556999,497,0.3762575452716298
DET1,4,558106,558270,164,0.38414634146341464
DBF4,4,560779,560953,174,0.3160919540229885
CDC34,4,562516,563216,700,0.38
PST1,4,562765,563465,700,0.38285714285714284
YDR056C,4,565698,565896,198,0.30808080808080807
YOS9,4,565697,565895,198,0.30808080808080807
TGL2,4,568742,569124,382,0.39528795811518325
UBC5,4,569816,570516,700,0.3657142857142857
MAK21,4,569898,570598,700,0.36857142857142855
YDR061W,4,573813,574108,295,0.3694915254237288
LCB2,4,575892,576106,214,0.3878504672897196
AIM7,4,578442,578585,143,0.34965034965034963
RPS13,4,579186,579436,250,0.308
RRG1,4,580534,580649,115,0.3739130434782609
RTR2,4,582620,582706,86,0.3488372093023256
OCA6,4,583519,583662,143,0.3356643356643357
DOS2,4,583518,583661,143,0.3356643356643357
DOA4,4,587776,587946,170,0.3058823529411765
FMP16,4,588439,588742,303,0.38283828382838286
PAA1,4,589465,589667,202,0.3415841584158416
IPT1,4,591476,592176,700,0.43714285714285717
SNF11,4,591654,592354,700,0.4542857142857143
TPS2,4,593201,593661,460,0.4652173913043478
PPH3,4,596773,596981,208,0.27403846153846156
RAD55,4,598240,598412,172,0.31976744186046513
SED1,4,600061,600761,700,0.4057142857142857
SHU2,4,602886,603033,147,0.3469387755102041
PET100,4,602885,603032,147,0.3469387755102041
VPS41,4,603844,603975,131,0.2900763358778626
PDC2,4,610168,610349,181,0.3425414364640884
STN1,4,610167,610348,181,0.3425414364640884
RRP8,4,611350,612050,700,0.3514285714285714
TVP23,4,614038,614235,197,0.350253807106599
AFR1,4,616339,616727,388,0.40463917525773196
SSS1,4,617242,617377,135,0.32592592592592595
RRP1,4,618343,619043,700,0.35714285714285715
SLU7,4,619828,620528,700,0.36
YDR089W,4,621368,622068,700,0.3514285714285714
YDR090C,4,626112,626366,254,0.3858267716535433
RLI1,4,628588,629288,700,0.3585714285714286
UBC13,4,629141,629841,700,0.32
YDR094W,4,633573,634273,700,0.4185714285714286
GIS1,4,636179,636582,403,0.5210918114143921
MSH6,4,643930,644147,217,0.3548387096774194
GRX3,4,644987,645687,700,0.3514285714285714
BMH2,4,652017,652717,700,0.3485714285714286
TVP15,4,654654,654976,322,0.38198757763975155
ARX1,4,657489,657791,302,0.36423841059602646
STE5,4,657488,657790,302,0.3675496688741722
SPO71,4,664971,665263,292,0.3321917808219178
TMS1,4,666821,667521,700,0.35714285714285715
TMN2,4,671049,671218,169,0.3076923076923077
GSG1,4,671048,671217,169,0.3076923076923077
YDR109C,4,675855,676064,209,0.3253588516746411
FOB1,4,675854,676063,209,0.3253588516746411
ALT2,4,679985,680422,437,0.39359267734553777
PDS1,4,681702,682135,433,0.3556581986143187
YDR115W,4,681701,682134,433,0.3533487297921478
MRPL1,4,683602,683901,299,0.3010033444816054
TMA64,4,685681,685865,184,0.3804347826086957
APC4,4,685680,685864,184,0.3858695652173913
VBA4,4,687965,688131,166,0.3253012048192771
TRM1,4,693243,693458,215,0.3581395348837209
DPB4,4,693242,693457,215,0.3581395348837209
KIN1,4,694282,694395,113,0.4690265486725664
INO2,4,699547,699767,220,0.44545454545454544
YDR124W,4,699546,699766,220,0.45
ECM18,4,702739,703228,489,0.3210633946830266
SWF1,4,702738,703227,489,0.31901840490797545
ARO1,4,703760,704460,700,0.3871428571428571
MTC5,4,709319,709518,199,0.36683417085427134
SAC6,4,715428,715477,49,0.2653061224489796
FIN1,4,716650,716716,66,0.36363636363636365
YDR131C,4,718536,718701,165,0.32727272727272727
YDR132C,4,720411,720788,377,0.34748010610079577
YDR133C,4,721533,722233,700,0.4357142857142857
YDR134C,4,721533,722233,700,0.4357142857142857
YCF1,4,727594,728159,565,0.36991150442477877
RGP1,4,727593,728158,565,0.37168141592920356
HPR1,4,730393,730565,172,0.37790697674418605
RUB1,4,733975,734124,149,0.30201342281879195
MTQ2,4,733974,734123,149,0.30201342281879195
DOP1,4,740043,740347,304,0.35855263157894735
PEX7,4,741773,741851,78,0.3974358974358974
SAN1,4,744020,744228,208,0.2644230769230769
MKC7,4,746241,746673,432,0.34953703703703703
TAF12,4,746240,746672,432,0.3472222222222222
SWI5,4,750915,751560,645,0.3581395348837209
EKI1,4,750914,751559,645,0.35658914728682173
KGD2,4,755127,755575,448,0.3861607142857143
NUM1,4,755126,755574,448,0.3861607142857143
CTH1,4,765271,765680,409,0.39364303178484106
GIR2,4,765270,765679,409,0.39364303178484106
ENT5,4,768104,768395,291,0.3917525773195876
YDR154C,4,769037,769491,454,0.46916299559471364
CPR1,4,769037,769491,454,0.46916299559471364
RPA14,4,769036,769490,454,0.4669603524229075
YDR157W,4,769490,769492,2,1.0
HOM2,4,770030,770321,291,0.3161512027491409
SAC3,4,771576,771774,198,0.30808080808080807
SSY1,4,775806,775990,184,0.358695652173913
YDR161W,4,778710,779007,297,0.20202020202020202
NBP2,4,781222,781359,137,0.36496350364963503
CWC15,4,781221,781358,137,0.36496350364963503
SEC1,4,784257,784834,577,0.35528596187175043
TRM82,4,784256,784833,577,0.35701906412478335
SEC5,4,789283,789417,134,0.3208955223880597
TAF10,4,789282,789416,134,0.3208955223880597
CDC37,4,790168,790287,119,0.3697478991596639
STB3,4,794255,794955,700,0.42142857142857143
SEC7,4,802435,803135,700,0.34
HSP42,4,805834,806534,700,0.41
SUP35,4,807831,808279,448,0.34598214285714285
ARG82,4,811689,812087,398,0.43467336683417085
HMO1,4,811688,812086,398,0.4371859296482412
RSM24,4,814199,814414,215,0.4046511627906977
NGG1,4,814198,814413,215,0.4046511627906977
UBC1,4,816624,816775,151,0.33112582781456956
SDH4,4,817635,817847,212,0.41509433962264153
CSN9,4,819204,819340,136,0.29411764705882354
SCC2,4,820869,821150,281,0.34519572953736655
SAS4,4,827369,827532,163,0.3067484662576687
CDC1,4,827368,827531,163,0.3067484662576687
PLP1,4,829169,829543,374,0.3449197860962567
ATC1,4,831542,831773,231,0.2987012987012987
UPS3,4,832576,832737,161,0.32298136645962733
YDR186C,4,835546,836246,700,0.45571428571428574
CCT6,4,835672,836372,700,0.45571428571428574
SLY1,4,838223,838349,126,0.35714285714285715
RVB1,4,842041,842299,258,0.3488372093023256
HST4,4,842040,842298,258,0.3488372093023256
NUP42,4,844919,845619,700,0.34285714285714286
MSS116,4,847970,848360,390,0.36666666666666664
REF2,4,847969,848359,390,0.36923076923076925
CAB5,4,851018,851195,177,0.3163841807909605
CBS2,4,851017,851194,177,0.3163841807909605
RKM2,4,853997,854143,146,0.2945205479452055
VPS64,4,856158,856304,146,0.3424657534246575
SPC19,4,856157,856303,146,0.3424657534246575
RAV2,4,857984,858118,134,0.3358208955223881
COQ4,4,857983,858117,134,0.3358208955223881
MSC2,4,859275,859335,60,0.4166666666666667
EBS1,4,861616,861718,102,0.37254901960784315
UME6,4,867724,868085,361,0.43490304709141275
MSS4,4,867723,868084,361,0.4376731301939058
YDR210W,4,870696,871057,361,0.3961218836565097
GCD6,4,883975,884675,700,0.33285714285714285
TCP1,4,887019,887166,147,0.3401360544217687
UPC2,4,888998,889536,538,0.42193308550185876
AHA1,4,892531,892758,227,0.2687224669603524
ADR1,4,894022,894512,490,0.5326530612244897
RAD9,4,903541,904241,700,0.34
MFB1,4,907059,907317,258,0.38372093023255816
GTB1,4,907058,907316,258,0.38372093023255816
YDR222W,4,909607,910017,410,0.36829268292682926
CRF1,4,911451,911982,531,0.3804143126177024
HTB1,4,914751,915451,700,0.38571428571428573
HTA1,4,914754,915454,700,0.3871428571428571
ADK1,4,916096,916439,343,0.3877551020408163
SIR4,4,917280,917443,163,0.31901840490797545
PCF11,4,923897,924597,700,0.37142857142857144
IVY1,4,923983,924683,700,0.37857142857142856
COX20,4,926935,927201,266,0.49624060150375937
HEM1,4,926934,927200,266,0.5
RTN1,4,930416,931077,661,0.3888048411497731
LYS4,4,930415,931076,661,0.3888048411497731
PRP42,4,933311,933480,169,0.3668639053254438
FMN1,4,935917,936476,559,0.3828264758497317
MRPL7,4,935916,936475,559,0.3828264758497317
YDR239C,4,943432,943615,183,0.36065573770491804
SNU56,4,945172,945872,700,0.3057142857142857
TRS23,4,954127,954252,125,0.4
VHS1,4,955100,955722,622,0.4565916398713826
YDR248C,4,958405,958565,160,0.3
YDR249C,4,959860,960308,448,0.37723214285714285
PAM1,4,959859,960307,448,0.37723214285714285
BTT1,4,963240,963403,163,0.3006134969325153
MET32,4,964768,965034,266,0.3082706766917293
CHL4,4,964767,965033,266,0.3082706766917293
RMD5,4,967867,967989,122,0.3770491803278688
CTA1,4,969677,970377,700,0.37714285714285717
RKM4,4,971488,971702,214,0.32710280373831774
HSP78,4,974272,974496,224,0.36607142857142855
YAP6,4,976237,976373,136,0.34558823529411764
SWM1,4,977269,977400,131,0.3511450381679389
EXG2,4,979253,979953,700,0.33
YDR262W,4,992422,993122,700,0.3385714285714286
DIN7,4,995773,996473,700,0.3757142857142857
AKR1,4,998384,998740,356,0.398876404494382
PEX10,4,998383,998739,356,0.3960674157303371
YDR266C,4,1002237,1002364,127,0.28346456692913385
CIA1,4,1003562,1003953,391,0.340153452685422
MSW1,4,1003561,1003952,391,0.340153452685422
CCC2,4,1005245,1005587,342,0.4473684210526316
GLO2,4,1008952,1008958,6,0.16666666666666666
DON1,4,1008766,1008952,186,0.2903225806451613
BSC2,4,1011305,1011578,273,0.43223443223443225
PMP3,4,1013680,1014200,520,0.4634615384615385
MTH1,4,1015860,1016560,700,0.39
RNH202,4,1018589,1019289,700,0.3457142857142857
RRP45,4,1020446,1020658,212,0.3443396226415094
PHM6,4,1022376,1023076,700,0.3757142857142857
YDR282C,4,1024762,1024949,187,0.34759358288770054
GCN2,4,1030285,1030470,185,0.34594594594594597
DPP1,4,1031700,1032400,700,0.3485714285714286
ZIP1,4,1032692,1033392,700,0.3385714285714286
YDR286C,4,1035581,1035953,372,0.3467741935483871
INM2,4,1035580,1035952,372,0.34408602150537637
NSE3,4,1036958,1037179,221,0.4117647058823529
RTT103,4,1039564,1039721,157,0.25477707006369427
HRQ1,4,1039563,1039720,157,0.25477707006369427
SRP101,4,1045143,1045405,262,0.3015267175572519
SSD1,4,1050245,1050408,163,0.44171779141104295
DPL1,4,1052266,1052542,276,0.358695652173913
HDA2,4,1054910,1055159,249,0.3654618473895582
MHR1,4,1054909,1055158,249,0.3614457831325301
SUR2,4,1055978,1056509,531,0.4293785310734463
ATP5,4,1058968,1059577,609,0.367816091954023
BFR2,4,1058967,1059576,609,0.367816091954023
PRO1,4,1062847,1063296,449,0.3674832962138085
CFT1,4,1062846,1063295,449,0.36525612472160357
GPI11,4,1067554,1067687,133,0.3458646616541353
